crescendo,7,2,0,5,4,12,4,7
crescer,20,2,0,4,3,5,8,10
cresceu,7,3,0,5,1,2,2,5
cresci,3,3,0,3,0,0,1,2
crescia,1,0,0,2,1,1,1,5
cria,5,1,0,6,2,6,3,2
criada,3,0,0,5,0,1,1,0
criado,7,7,0,4,6,1,2,4
criador,0,0,0,2,4,3,4,3
criando,5,1,0,1,2,2,2,3
criança,44,12,0,13,18,19,22,46
crianças,9,4,0,7,3,8,2,8
criar,4,3,1,4,5,5,3,12
criatura,2,0,0,3,2,6,1,7
criava,1,0,0,0,5,0,2,2
criação,5,1,0,3,1,2,5,1
criei,12,4,0,7,4,6,5,10
crime,1,2,0,2,1,5,1,1
crio,4,2,0,0,2,0,2,0
criou,10,6,1,7,14,9,6,7
crise,3,1,0,2,0,1,3,6
cristal,7,1,0,0,0,4,0,8
cristalina,6,1,0,3,3,1,3,3
cristo,2,5,0,8,7,2,2,2
cristão,3,1,0,7,5,2,3,2
cruel,12,3,0,6,1,8,3,6
cruz,8,4,0,9,5,5,9,8
cruzado,2,0,0,1,1,2,2,2
cruzar,8,1,0,0,0,3,0,3
cruzeiro,2,0,0,6,2,2,1,3
cruzou,5,2,1,0,0,0,1,3
crê,5,0,0,1,0,0,2,4
cuca,1,0,0,5,2,2,1,4
cuia,1,0,0,0,1,3,2,4
cuida,13,6,1,1,2,3,2,13
cuidado,35,20,0,18,23,25,16,29
cuidando,6,2,0,0,2,0,0,0
cuidar,36,12,0,7,5,10,6,22
cuide,4,2,0,0,3,1,1,4
cuido,9,2,0,0,0,0,0,1
cuidou,4,4,0,0,0,0,0,4
culpa,35,24,2,7,9,10,8,31
culpada,4,3,0,1,0,1,0,6
culpado,18,8,1,5,1,4,4,9
cultura,4,1,0,0,2,2,5,3
cum,1,0,0,14,0,0,3,2
cumpadre,2,1,0,3,1,1,2,1
cumprir,8,1,0,3,4,2,1,4
cupido,7,1,0,0,0,0,1,4
cupim,1,1,0,3,1,1,2,2
cura,14,12,0,2,3,7,5,10
curar,23,8,1,5,2,2,5,17
curral,0,2,1,4,2,4,4,6
curta,7,1,0,3,2,5,2,1
curte,2,3,0,0,0,0,2,4
curti,4,5,0,0,0,0,0,2
curtindo,12,11,2,1,1,6,0,5
curtir,33,22,3,2,4,3,8,24
curtição,11,12,0,1,2,2,0,1
curto,4,4,0,1,0,1,1,3
cururu,1,0,0,3,1,2,2,4
curva,6,1,0,3,3,4,3,3
curvas,1,3,0,0,0,2,1,9
custar,5,2,0,0,2,0,0,4
cássia,10,0,0,0,0,0,0,1
cão,8,2,0,9,4,9,7,10
céu,223,67,3,49,56,87,78,165
céus,2,3,0,1,1,2,1,5
cê,26,66,7,1,0,2,1,8
dadas,5,1,1,0,0,1,1,6
dado,6,1,0,3,3,3,2,6
dados,6,2,0,1,1,0,0,1
dai,3,0,0,0,3,2,1,1
dali,2,0,0,2,1,1,2,8
dama,8,5,0,11,7,12,8,7
damião,4,0,0,5,2,3,3,3
dana,0,0,0,3,2,3,3,2
danada,12,8,0,17,8,16,15,12
danadinha,4,2,0,2,0,1,2,3
danadinho,2,0,0,3,4,2,2,0
danado,20,7,0,26,24,16,29,14
danar,8,0,0,5,9,12,5,8
dance,11,0,0,1,4,2,3,5
dancei,19,2,0,7,8,0,4,11
dando,39,31,3,19,21,32,24,34
dano,3,0,0,3,0,2,2,0
danou,0,0,0,3,5,5,3,2
daná,1,0,0,2,3,1,1,1
dança,91,16,0,48,63,66,54,65
dançador,2,0,0,0,4,1,2,1
dançam,2,0,0,1,0,2,1,3
dançando,59,12,1,23,45,42,25,52
dançar,217,44,3,69,110,128,81,164
dançava,10,0,0,10,3,4,4,2
danço,21,1,0,6,6,8,9,16
dançou,10,5,0,5,3,0,4,7
daquelas,5,2,0,1,1,3,2,6
daqueles,1,3,0,2,1,0,2,4
daqui,41,11,1,18,19,26,23,38
daquilo,4,0,0,0,0,4,1,3
darei,6,4,0,0,2,1,0,5
daria,14,3,2,0,0,5,6,12
dará,3,0,0,6,2,2,0,4
data,2,1,0,2,2,2,1,1
dava,23,8,1,12,14,13,15,24
decente,0,0,0,3,0,3,3,2
decepção,8,4,0,1,0,0,4,7
decepções,2,5,0,0,0,0,2,4
decida,6,2,1,0,0,1,2,3
decide,7,0,1,0,1,1,2,6
decidi,10,6,1,0,1,1,1,16
decidida,5,3,0,1,0,0,0,2
decidir,9,8,2,0,1,2,0,14
decifrar,3,3,0,0,1,0,2,1
decisão,12,10,2,5,1,2,4,10
declarar,10,4,0,1,1,2,0,8
declaração,10,0,0,0,0,0,1,3
declarações,6,7,0,0,0,0,0,2
dedinho,4,4,1,0,3,1,0,3
dediquei,10,3,0,0,1,2,1,5
dedo,25,8,0,5,9,18,35,18
dedos,11,5,0,2,1,5,2,13
dedão,1,0,0,3,1,0,3,2
defeito,17,9,0,4,6,9,9,17
defeitos,18,10,1,1,1,4,2,7
defender,3,0,0,2,1,0,1,4
defesa,3,0,0,3,2,1,8,1
dei,136,42,5,16,29,24,26,90
deita,9,9,0,7,2,3,9,17
deitada,2,1,0,2,3,0,0,2
deitado,3,4,0,3,1,2,2,4
deitar,24,9,3,5,13,14,12,17
deitei,3,1,0,2,0,1,1,2
deito,13,4,0,1,6,8,2,11
deixa,229,97,6,55,66,88,81,190
deixado,2,0,0,0,1,3,1,4
deixam,6,2,0,2,1,0,0,2
deixando,44,13,1,8,13,18,11,49
deixar,227,59,11,33,24,41,45,164
deixaram,3,0,0,2,3,4,2,3
deixaste,3,0,0,2,3,2,0,0
deixava,2,2,0,5,4,0,0,7
deixe,174,29,1,18,38,43,50,177
deixei,65,15,3,25,20,15,11,30
deixo,39,15,0,19,12,11,9,19
deixou,149,47,4,27,36,40,41,120
del,15,12,0,0,1,2,8,23
dela,113,44,5,45,70,82,57,64
delas,5,5,0,3,2,1,1,4
dele,23,12,1,18,19,20,15,25
delegado,3,0,0,12,10,6,6,2
deles,2,1,0,1,1,2,1,8
delirando,4,0,0,0,0,0,1,9
delirar,16,7,0,0,3,2,9,28
demora,32,2,0,10,5,9,8,26
demorar,4,2,0,2,3,1,0,2
demore,6,1,0,3,3,1,1,5
demorou,9,5,0,3,2,1,1,2
dendê,0,0,0,1,5,4,2,0
dengo,17,4,0,3,2,4,9,13
dengosa,4,3,0,3,1,4,3,3
dengoso,7,1,0,2,2,7,5,3
dente,4,2,0,3,6,6,7,18
dentes,4,2,0,2,1,4,3,4
depende,12,10,0,0,1,3,2,10
dependente,4,3,0,0,0,0,0,11
depender,7,1,0,0,1,1,0,1
dependo,2,0,0,0,0,0,0,7
depressa,16,0,0,10,8,15,12,23
deputado,1,0,0,2,0,0,6,3
der,25,12,2,7,12,13,16,21
dera,19,2,0,7,10,7,7,8
deram,3,1,0,5,8,1,3,10
derradeira,3,0,0,0,3,3,1,1
derrama,5,2,0,1,1,4,5,3
derramar,9,0,0,1,2,5,8,5
derrepente,3,2,0,2,5,2,0,5
derretendo,1,0,0,0,3,0,3,6
derreter,6,1,0,5,2,5,4,5
derreto,7,1,0,1,1,2,4,4
derruba,4,3,0,2,1,2,3,9
derrubar,9,7,0,3,1,4,3,15
derrubo,0,0,1,0,1,2,0,5
derrubou,3,3,0,1,1,1,0,2
desabafar,8,7,2,1,1,1,2,3
desabar,8,0,0,0,1,0,1,6
desabou,5,2,1,1,0,1,0,5
desafio,11,1,0,7,2,4,13,5
desaforo,4,0,0,5,2,3,3,4
desamor,1,0,0,2,2,3,3,2
desaparece,6,5,0,1,0,2,1,2
desaparecer,4,2,0,1,0,0,2,3
desapareceu,6,4,0,4,0,2,4,5
desapareça,6,2,0,0,0,0,0,2
desata,3,0,0,1,0,3,1,1
desatino,3,2,0,1,2,3,1,2
descalço,3,0,0,1,2,2,1,0
descansar,7,2,0,7,7,6,5,13
descanso,2,0,0,3,2,2,1,6
descarado,2,3,0,0,0,2,1,5
desce,15,33,0,3,1,8,5,12
descendo,18,17,2,4,4,11,6,11
descer,15,8,0,2,4,10,2,8
descobri,26,15,0,1,2,7,7,22
descobrir,15,6,1,0,0,3,3,22
descobriu,7,2,0,1,1,1,1,5
desconfiado,5,1,0,7,3,5,2,4
desconfiar,2,1,0,1,1,3,1,3
descontar,3,3,0,0,2,0,1,6
desculpa,31,8,0,2,0,1,3,15
desculpas,10,5,0,1,0,2,3,6
desculpe,21,8,1,5,7,4,3,10
deseja,13,3,0,5,7,10,8,5
desejando,7,2,2,0,1,4,7,6
desejar,15,4,0,0,1,1,1,9
desejei,4,2,0,0,0,1,0,2
desejo,172,49,0,10,29,53,70,192
desejos,28,8,0,0,3,9,7,40
desengano,3,1,0,2,3,4,2,4
desenho,3,2,0,3,0,2,1,1
deserto,14,1,0,2,2,4,2,17
desesperada,2,2,0,0,1,3,0,3
desesperado,10,3,1,0,3,3,2,14
desespero,15,10,3,8,6,14,12,31
desfaz,11,5,0,0,1,2,2,6
desfeito,0,1,0,1,2,4,3,2
desfez,5,3,0,1,0,1,1,1
desfrutar,4,1,0,1,5,3,5,12
desgosto,3,3,0,3,6,6,8,7
desgraça,2,1,0,2,0,0,5,5
desilusão,16,1,0,3,6,5,4,11
desiste,8,2,0,1,0,2,1,1
desisti,6,4,0,0,0,0,1,4
desistir,22,8,0,1,0,3,1,15
desisto,11,5,0,0,0,2,1,15
desliga,6,6,0,0,1,2,0,6
desligar,5,5,0,0,0,1,0,2
desmantelado,3,7,0,0,1,0,1,4
desmantelo,2,4,4,1,0,6,3,2
despedida,20,6,2,1,4,5,7,21
despedir,3,3,0,0,1,1,2,3
despediu,3,1,0,2,2,1,0,2
desperta,8,4,0,0,2,4,3,6
despertar,9,2,1,1,0,1,1,7
despertou,6,2,0,0,1,1,2,2
despreza,2,1,0,2,0,3,1,2
desprezado,5,2,0,1,2,2,2,5
desprezar,1,2,1,1,1,1,1,2
desprezo,9,5,3,5,2,3,2,5
desprezou,7,3,1,0,0,1,0,5
dessas,7,3,0,1,2,5,7,11
desses,14,2,0,1,5,8,8,15
destemido,2,0,0,4,3,1,2,2
destino,90,37,1,27,15,41,27,84
destru,3,1,0,0,1,3,2,1
destruir,9,5,0,1,1,0,4,9
destruiu,9,2,0,1,3,0,1,5
destruição,2,1,0,1,1,2,1,1
destrói,4,3,1,0,3,1,1,3
desvendar,2,3,0,0,1,2,4,9
deságua,2,0,0,0,2,3,0,4
desço,0,5,1,0,0,2,1,0
detalhes,5,1,0,0,0,0,0,4
detrás,3,0,0,3,2,0,2,2
deu,182,105,5,77,61,70,77,146
deus,163,71,6,108,92,83,65,148
deusa,14,1,0,0,0,2,1,6
devagar,16,7,0,7,9,8,9,17
devagarinho,10,11,1,1,1,5,1,8
devagarzinho,3,1,0,0,3,4,1,0
devemos,4,2,0,0,0,1,2,1
dever,1,0,0,2,2,1,3,1
deveria,4,2,1,0,0,2,1,3
devia,20,6,0,6,3,4,5,12
devo,20,8,0,5,8,2,3,10
devolva,8,0,0,0,0,1,1,7
devolve,4,1,0,0,0,1,0,5
devolver,9,1,0,1,0,2,0,3
devora,12,1,0,2,0,12,4,13
devorar,4,0,0,0,0,0,1,4
devoto,1,0,0,2,3,2,3,1
devoção,3,1,0,1,2,2,1,2
dezembro,0,0,0,5,3,5,3,1
dezessete,3,0,0,1,0,0,3,3
di,4,0,0,0,1,0,0,5
dia,544,190,8,184,204,242,226,457
diabo,8,3,0,13,7,10,8,11
diamante,6,3,0,0,0,4,0,2
dias,51,25,1,23,20,15,21,47
dif,78,34,0,5,4,18,19,90
diferente,93,35,5,21,20,25,21,43
diferentes,5,5,0,2,0,0,2,3
diferença,7,5,1,2,2,3,7,7
dificil,12,1,0,1,1,0,0,6
diga,112,26,3,22,25,28,29,86
digo,61,14,3,18,13,20,15,47
dimensão,5,0,0,1,0,0,1,3
diminui,3,1,0,0,0,3,1,2
dinheiro,39,25,5,46,46,47,31,39
direitinho,11,5,0,2,6,8,8,5
direito,53,24,0,22,27,18,17,34
direitos,4,0,0,2,2,2,0,3
direto,6,5,0,1,2,1,4,5
direção,31,10,0,3,4,4,10,26
diria,7,8,0,3,0,0,2,4
disco,9,4,0,1,3,2,3,2
discussão,1,3,0,0,1,1,2,5
discutir,4,4,0,1,1,0,1,2
disfarça,9,3,1,1,1,0,1,4
disfarçando,6,2,2,1,0,1,1,1
disfarçar,22,3,0,0,0,1,1,25
disfarço,6,0,0,0,1,0,0,3
dispara,13,5,0,0,4,2,2,9
disparou,4,1,0,0,0,1,0,4
disposição,1,1,0,2,3,2,2,2
disposto,3,1,0,4,2,1,1,2
disputa,1,1,3,0,0,2,1,1
disse,131,35,1,46,42,42,44,83
disser,26,3,0,0,2,3,3,11
disseram,6,1,0,4,6,4,2,5
distancia,8,2,0,2,3,4,7,3
distante,51,12,2,16,17,20,19,39
distantes,2,2,0,1,0,1,2,1
distra,3,3,0,0,0,3,2,1
distância,30,8,0,4,4,5,4,33
ditado,7,4,0,8,5,3,1,3
dito,5,0,0,2,3,1,2,3
diversão,3,3,0,2,2,4,5,1
divertir,20,9,1,4,2,2,5,9
dividida,6,1,0,0,0,0,1,4
dividido,3,3,0,1,1,1,2,6
dividindo,3,2,0,0,1,2,0,1
dividir,13,11,0,3,1,4,3,31
divido,2,3,0,1,1,0,1,3
divina,1,0,0,4,4,3,4,3
divino,3,0,0,1,2,6,3,2
dizendo,84,42,1,35,33,37,39,66
dizia,29,6,1,16,21,13,16,19
diário,5,2,0,1,0,3,2,0
dj,10,7,2,0,0,1,0,6
dobro,8,2,0,1,0,1,1,2
doce,62,14,4,14,17,26,38,65
doces,10,5,0,1,2,1,5,3
documento,2,0,0,3,3,1,1,2
doendo,18,15,2,0,8,5,7,20
doente,18,4,0,6,9,6,7,14
doença,2,0,0,0,1,1,1,5
doer,34,17,1,3,8,9,9,22
doeu,12,11,0,4,0,3,4,7
doi,10,1,0,1,2,1,1,2
doida,15,7,0,4,7,12,11,13
doidinha,5,2,0,3,4,3,1,6
doidinho,17,3,0,4,8,15,9,14
doido,42,9,2,19,14,25,29,39
doidão,4,2,0,0,1,0,4,2
dom,6,7,0,4,4,6,4,5
domina,12,6,0,2,3,6,8,14
dominado,7,2,0,1,0,0,0,1
dominar,15,3,0,1,0,2,1,9
domingo,22,9,0,12,11,9,11,10
dominguinhos,2,1,0,1,3,2,0,0
dominou,3,2,0,1,1,1,0,3
don,4,1,0,0,0,1,1,2
dona,44,9,0,30,27,45,18,24
donde,0,0,0,7,0,1,0,3
dono,30,15,0,21,17,19,16,38
donzela,5,1,0,4,6,4,8,6
dor,198,55,3,57,53,94,67,155
dores,6,0,0,2,2,6,3,5
dorme,13,5,0,12,9,6,5,15
dormi,16,4,0,5,4,2,2,7
dormia,3,0,0,1,1,1,2,3
dormindo,11,3,1,6,4,6,6,14
dormir,73,31,2,15,18,20,19,61
dormiu,0,3,0,1,1,2,1,1
dose,9,8,0,0,1,0,0,6
dou,92,34,4,33,44,60,43,76
dourada,4,2,0,0,2,1,0,0
dourado,1,0,0,2,4,3,3,4
doutor,10,5,1,23,20,17,13,17
doçura,8,2,0,0,2,8,4,8
dr,2,2,0,0,1,1,4,1
dragão,2,1,0,1,2,2,1,2
drama,4,2,1,3,1,2,1,5
droga,3,2,0,1,1,0,0,3
dum,3,0,0,6,4,4,7,2
duma,1,0,0,1,0,0,2,5
dunas,12,2,0,0,0,5,2,2
dura,12,2,0,4,3,12,7,9
durante,3,1,0,2,4,1,3,3
durar,9,3,0,0,0,0,0,8
durmo,22,3,0,2,5,7,4,15
duro,24,6,0,9,11,16,16,19
durou,2,0,0,4,1,2,2,4
duvida,1,4,0,3,0,1,1,2
duvidar,9,4,0,0,3,3,1,3
duvido,13,3,0,0,2,3,5,1
dê,58,16,1,15,11,17,29,71
dó,26,2,0,10,17,15,17,29
dói,63,30,3,9,18,18,19,70
eclipse,3,3,0,0,0,0,1,3
eco,2,0,1,1,0,2,0,3
educado,0,0,0,2,2,5,0,3
educação,2,1,0,3,0,1,1,3
efeito,3,2,0,3,0,1,0,2
ego,8,2,1,0,0,1,1,2
ei,33,19,0,9,3,6,6,20
eis,4,0,0,2,2,4,6,2
eita,20,13,0,18,21,27,15,28
elefante,0,0,0,1,2,4,4,0
elevador,3,1,0,1,2,1,0,1
embaixo,13,8,2,8,3,4,4,7
embalar,5,0,0,2,2,2,1,1
embalo,10,2,0,2,2,2,5,9
embaraço,3,0,0,1,2,2,2,0
embola,1,0,0,0,0,3,2,3
embolada,4,0,0,2,0,2,4,3
embolar,1,0,0,0,2,0,2,4
embriagado,7,3,0,1,4,10,3,6
embriagar,7,2,0,0,1,2,3,3
emendar,1,2,0,1,2,1,0,2
emocionado,1,1,0,0,1,3,0,3
emoção,68,11,0,8,12,21,41,85
emoções,8,0,0,1,0,2,3,17
empregada,3,0,0,1,2,0,5,0
empregado,2,0,0,0,1,2,3,3
emprego,2,2,0,2,1,1,5,5
encabulado,1,0,0,4,2,2,1,0
encanta,10,5,0,0,3,1,2,7
encantado,11,2,0,2,2,3,1,7
encantar,3,3,0,0,0,1,1,2
encantei,5,1,0,0,0,0,0,3
encanto,23,6,0,4,2,5,9,16
encantou,4,1,0,0,0,0,1,6
encara,3,4,0,0,1,0,0,1
encarar,9,3,1,0,0,0,0,8
encerrado,5,0,0,0,0,0,2,3
encha,0,1,0,1,1,1,3,2
enche,15,5,0,3,3,4,4,11
enchendo,6,1,0,4,1,4,2,3
enchente,3,0,0,3,0,2,1,2
encher,13,5,0,7,3,3,2,6
encheu,5,0,0,5,0,2,1,3
encho,5,1,0,1,2,2,0,2
encontra,21,14,2,5,4,9,8,22
encontram,3,0,0,2,0,3,2,0
encontrando,3,0,0,1,0,2,0,5
encontrar,263,70,5,12,26,50,38,184
encontrava,4,0,0,0,0,1,1,5
encontre,15,4,0,1,0,4,0,7
encontrei,76,24,1,9,14,17,18,61
encontro,60,14,2,6,2,11,8,51
encontrou,24,0,1,1,2,2,2,8
encosta,6,3,0,4,3,4,4,5
encostada,1,2,0,0,3,1,1,1
encosto,2,3,0,3,0,0,0,1
encrenca,0,0,0,3,4,2,1,0
endereço,16,6,0,2,2,8,11,6
endoidar,5,0,0,0,2,1,0,6
endoidou,1,3,0,0,2,0,0,3
energia,15,6,0,1,4,6,2,13
enfeita,4,0,0,0,1,1,3,1
enfeitada,0,0,0,3,2,3,1,2
enfeitado,1,0,0,3,5,6,2,1
enfeitar,4,0,0,2,3,2,1,10
enfeitiçou,6,1,0,0,0,2,1,11
enfim,25,2,1,3,1,5,4,20
enfrenta,0,0,0,0,5,2,3,5
enfrentando,1,1,0,0,2,4,0,3
enfrentar,4,1,0,2,3,3,3,8
enfrento,3,3,0,4,2,5,1,3
engana,16,8,2,6,5,5,7,9
enganada,3,6,1,1,0,0,1,3
enganado,8,2,2,2,1,3,2,6
enganando,4,1,0,3,4,1,1,6
enganar,55,19,2,4,3,7,6,33
enganei,17,7,0,0,2,2,2,13
engano,16,6,0,3,0,5,1,9
enganou,27,10,1,0,6,3,7,18
engenho,2,0,0,7,4,5,5,3
engole,1,1,0,2,1,0,3,1
engolir,3,2,0,1,1,0,1,2
engraçado,7,0,0,3,0,3,2,3
enjoa,3,1,0,2,2,1,6,2
enlouquece,10,4,0,0,0,3,1,13
enlouquecendo,1,3,0,0,0,0,0,6
enlouquecer,36,13,0,0,0,5,12,31
enlouqueceu,3,2,0,0,2,0,1,2
enlouqueci,3,0,0,0,0,1,1,5
enlouqueça,9,2,0,0,2,0,1,1
enorme,0,0,0,3,0,1,0,6
enrola,3,1,0,1,1,2,4,3
enrolado,4,0,0,0,1,1,0,4
enrolar,2,1,0,0,1,2,0,6
ensina,22,8,0,1,3,10,4,13
ensinando,1,0,0,2,1,0,2,4
ensinar,17,7,0,7,9,2,8,14
ensino,3,1,0,2,1,2,0,4
ensinou,15,3,0,8,4,5,10,14
enta,7,2,0,4,8,4,2,7
entanto,1,0,0,3,3,0,1,2
entar,7,0,0,5,0,2,3,9
entenda,19,6,0,0,0,2,1,9
entende,25,7,0,4,3,8,2,16
entender,119,39,0,9,6,10,16,82
entendeu,8,1,0,1,1,0,1,9
entendi,6,5,0,1,2,1,1,6
entendia,4,1,0,0,1,3,1,3
entendo,14,4,1,1,2,3,0,16
enterro,0,0,0,4,0,2,4,1
ento,13,0,0,5,7,8,3,13
entonce,1,0,0,5,1,2,1,0
entra,30,18,1,23,16,20,36,20
entrada,3,2,0,4,4,5,1,2
entrando,8,2,0,3,7,6,4,3
entrar,55,12,0,21,24,36,29,41
entrava,4,0,0,3,1,0,1,3
entrega,17,4,0,5,2,4,4,21
entregando,9,2,0,1,2,0,0,7
entregar,82,24,2,2,4,8,9,54
entrego,37,11,1,2,6,2,4,30
entregou,11,8,0,3,1,3,3,14
entregue,10,4,1,0,0,3,5,10
entreguei,53,16,2,0,1,5,4,42
entrei,12,4,0,10,7,3,7,13
entro,9,10,0,5,4,6,4,9
entrou,28,4,1,11,10,11,12,17
envenena,2,0,0,0,4,1,0,2
enviado,1,0,0,14,11,8,2,2
envolve,5,4,0,0,0,0,8,10
envolvendo,6,4,0,0,0,0,1,3
envolvente,6,6,0,0,0,0,1,5
envolver,26,7,1,0,0,1,4,13
envolveu,5,1,0,0,1,0,1,4
enxada,1,3,0,7,3,2,6,6
enxerga,3,0,0,1,2,2,0,2
enxergar,13,9,1,0,0,2,0,6
enxerido,2,0,0,4,4,3,4,2
enxugar,3,0,0,2,0,1,1,2
eram,7,3,0,4,4,4,6,7
erra,7,3,0,2,2,1,3,6
errada,19,9,0,1,1,1,1,7
errado,51,29,4,8,5,6,6,28
errar,14,10,1,1,5,1,4,5
errei,48,17,1,1,3,4,3,40
erro,26,11,0,1,2,4,2,9
erros,11,8,0,0,0,0,1,8
errou,20,7,0,1,1,0,2,11
es,6,0,0,0,3,1,1,6
escada,1,1,0,4,3,3,0,3
escancarado,3,0,0,0,1,2,2,4
escapa,2,1,0,1,4,0,1,2
escapar,6,5,0,0,0,1,1,10
escola,16,3,0,18,4,4,15,12
escolha,2,2,0,0,1,1,4,3
escolhe,6,7,0,1,0,2,2,6
escolher,7,8,1,3,4,2,1,5
escolheu,5,7,1,2,1,0,1,7
escolhi,3,3,0,2,1,1,0,5
escolhido,5,1,0,0,0,2,0,1
esconda,3,0,0,0,2,1,0,3
esconde,22,7,0,3,4,12,6,16
escondendo,4,2,0,0,1,1,1,4
esconder,58,14,0,4,4,8,8,40
escondeu,2,1,0,1,4,5,2,4
escondi,6,2,0,0,0,3,0,1
escondia,2,1,0,2,0,3,1,0
escondido,12,6,1,2,7,2,6,9
escondo,2,2,0,0,0,0,0,5
escorregar,2,0,0,1,3,4,0,0
escrava,4,1,0,0,0,0,0,6
escravo,12,3,0,3,1,4,2,10
escrever,17,3,0,5,6,2,4,7
escreveu,5,1,0,5,4,2,1,7
escrevi,17,3,0,5,4,3,3,5
escrevo,6,1,1,2,1,2,1,4
escrita,2,1,0,1,1,0,1,6
escrito,22,3,0,5,4,5,2,14
escudo,4,5,0,0,0,0,0,1
escura,4,2,0,3,2,2,8,12
escuridão,27,7,1,6,9,10,9,20
escurinho,4,1,0,1,1,7,3,7
escuro,23,1,0,5,6,14,11,15
escuta,20,14,1,9,7,4,9,34
escutando,2,0,0,5,3,2,4,1
escutar,13,9,0,6,8,12,5,25
escutava,0,0,0,1,1,3,2,2
escute,17,5,0,2,4,2,3,10
escutei,1,4,0,1,0,0,1,4
escuto,9,7,1,0,1,6,4,19
escutou,3,1,0,2,1,1,2,0
esforço,0,1,0,2,1,2,1,3
esfriar,4,1,1,2,4,0,0,3
esmola,3,0,0,6,4,5,8,8
esp,3,4,0,1,1,3,2,4
espada,2,0,0,1,0,5,1,3
espalha,7,1,0,1,3,2,2,6
espalhando,1,1,0,0,3,4,0,2
espalhar,6,1,1,3,4,5,0,5
espalhou,3,1,0,0,3,1,1,2
espanta,2,0,1,0,4,4,0,0
espantar,3,1,0,1,1,2,2,5
espanto,1,2,0,0,1,7,0,3
espaço,16,8,0,1,0,10,12,23
especial,15,7,1,2,0,0,2,24
espelho,26,9,0,4,2,13,10,17
espera,41,23,1,11,8,11,16,27
esperando,79,30,2,11,20,29,28,70
esperança,47,20,1,30,23,28,25,60
esperanças,7,1,0,1,0,3,0,2
esperar,102,37,1,23,18,17,27,99
esperava,4,5,0,5,1,2,1,5
espere,12,3,0,4,3,3,6,11
esperei,27,8,1,1,4,8,3,18
espero,63,17,0,7,5,10,8,50
esperto,7,1,0,2,2,2,3,5
espiando,1,1,0,1,1,1,2,4
espingarda,2,0,0,4,1,2,4,1
espinho,11,2,0,3,4,11,7,11
espinhos,9,3,0,1,2,7,3,7
esplendor,3,1,0,0,1,0,1,5
espora,3,2,1,3,1,2,2,2
esporte,3,1,0,1,0,0,3,8
esposa,2,1,0,3,2,1,3,7
espuma,4,0,0,0,2,5,3,3
esquece,54,27,3,17,13,16,14,44
esquecendo,5,8,0,3,2,2,3,4
esquecer,325,109,6,15,29,28,35,227
esquecerei,3,0,0,3,1,4,2,3
esqueceu,42,21,4,10,15,11,11,42
esqueci,45,9,2,4,3,9,8,21
esquecida,2,0,0,3,0,2,1,2
esquecido,7,3,0,1,6,5,3,6
esquema,4,4,1,2,0,0,0,1
esquenta,11,3,1,2,4,7,5,11
esquentando,4,2,1,4,7,3,3,6
esquentar,13,4,0,2,3,6,4,11
esquentou,1,1,0,3,3,2,2,0
esquerda,0,2,0,4,2,2,3,5
esqueça,56,31,1,6,7,14,12,39
esqueço,42,15,1,5,8,12,14,32
esquina,23,7,1,2,3,7,6,9
esquinas,3,0,0,1,1,4,0,2
esquisito,4,0,0,2,0,4,5,2
essência,8,2,0,0,0,2,2,4
est,8,0,0,0,1,2,0,2
estais,5,1,0,3,1,0,2,3
estamos,28,10,1,0,4,6,1,22
estando,12,1,0,1,4,3,2,11
estarei,14,6,0,7,2,2,2,10
estaria,4,5,0,1,0,2,0,0
estavam,2,1,0,2,4,2,1,3
estação,16,2,0,3,4,12,7,11
esteira,4,2,0,3,2,1,6,8
esteja,9,6,1,0,1,1,1,4
estende,2,3,0,0,2,0,0,3
estilo,4,12,0,0,2,3,1,2
estiver,23,5,0,3,2,1,1,17
estouro,3,1,2,3,1,2,0,1
estrada,71,14,1,31,41,31,20,69
estradas,1,1,0,4,3,4,2,4
estrago,2,8,0,2,1,0,0,2
estrangeiro,2,0,0,1,4,8,8,4
estranha,9,3,0,2,2,2,4,7
estranho,13,2,0,1,0,3,2,9
estrela,77,13,1,6,11,24,31,53
estrelado,4,0,0,0,2,1,3,4
estrelas,81,20,1,4,14,21,29,59
estremece,2,2,0,1,1,1,1,3
estremecer,4,0,0,0,2,2,3,4
estudar,6,2,0,6,4,2,2,3
estória,4,1,0,0,1,1,0,4
eta,4,0,0,1,2,3,7,0
eterna,10,0,0,1,1,2,0,8
eternamente,13,4,0,1,2,0,2,5
eternidade,8,3,0,1,0,4,3,9
eterno,13,3,0,3,4,8,8,16
evitar,20,3,2,2,2,2,2,13
ex,20,32,3,0,0,3,2,7
excita,2,4,0,0,0,1,3,7
exista,7,1,0,0,1,0,0,1
existe,74,31,2,22,24,22,26,71
existia,10,7,3,1,3,1,3,8
existir,10,5,1,2,0,7,4,12
existiu,4,1,0,1,0,0,0,6
existo,7,2,0,1,0,0,1,7
explica,7,3,0,0,0,4,1,5
explicar,23,10,1,6,4,6,10,33
explicação,20,3,0,2,4,3,2,14
explode,3,0,0,0,1,4,4,8
explodir,3,1,0,0,1,1,2,10
explodiu,2,1,1,0,0,2,2,4
explosão,4,3,0,0,0,3,1,8
expressar,4,1,1,0,0,1,0,6
exu,4,0,0,12,3,3,4,1
fa,2,0,0,0,0,3,3,3
faca,5,4,0,10,7,7,8,15
face,4,2,0,4,2,6,0,8
faceira,7,6,0,2,3,4,10,6
